date,flight_number,airline_code,airline_name,departure_time,arrival_time,origin_code,destination_code
2026-08-20,FR 5942,,Ryanair,2026-08-20T17:45:00.000,2026-08-20T21:00:00.000,BOH,PMI
2026-08-21,FR 829,,Ryanair,2026-08-21T12:55:00.000,2026-08-21T16:10:00.000,BOH,PMI
2026-08-22,FR 829,,Ryanair,2026-08-22T10:10:00.000,2026-08-22T13:25:00.000,BOH,PMI
2026-08-23,FR 829,,Ryanair,2026-08-23T13:25:00.000,2026-08-23T16:40:00.000,BOH,PMI
2026-08-23,FR 5942,,Ryanair,2026-08-23T17:55:00.000,2026-08-23T21:10:00.000,BOH,PMI
2026-08-24,FR 829,,Ryanair,2026-08-24T17:55:00.000,2026-08-24T21:10:00.000,BOH,PMI
2026-08-25,FR 5942,,Ryanair,2026-08-25T11:25:00.000,2026-08-25T14:40:00.000,BOH,PMI
2026-08-25,FR 829,,Ryanair,2026-08-25T20:40:00.000,2026-08-25T23:55:00.000,BOH,PMI
2026-08-26,FR 829,,Ryanair,2026-08-26T17:15:00.000,2026-08-26T20:30:00.000,BOH,PMI
2026-08-27,FR 829,,Ryanair,2026-08-27T11:50:00.000,2026-08-27T15:05:00.000,BOH,PMI
2026-08-27,FR 5942,,Ryanair,2026-08-27T17:45:00.000,2026-08-27T21:00:00.000,BOH,PMI
2026-08-28,FR 829,,Ryanair,2026-08-28T12:55:00.000,2026-08-28T16:10:00.000,BOH,PMI
2026-08-29,FR 829,,Ryanair,2026-08-29T10:10:00.000,2026-08-29T13:25:00.000,BOH,PMI
2026-08-30,FR 829,,Ryanair,2026-08-30T13:25:00.000,2026-08-30T16:40:00.000,BOH,PMI
2026-08-30,FR 5942,,Ryanair,2026-08-30T17:55:00.000,2026-08-30T21:10:00.000,BOH,PMI
2026-08-31,FR 829,,Ryanair,2026-08-31T17:55:00.000,2026-08-31T21:10:00.000,BOH,PMI
